r_ref,a,b,m,n1,n2,n3
0.01275,1.322898,6.490089,14,8.961276,4.095737,4.029005
0.01275,1.098929,5.859465,15,3.269244,5.937581,0.98281
0.01275,1.758324,3.809978,12,7.890958,8.126227,0.792785
0.01275,6.209163,1.617301,10,2.753864,3.987799,8.593512
0.01275,1.334316,4.094121,5,7.984554,3.4363,6.785918
0.01275,0.510373,1.490559,5,5.974654,11.292699,1.014321
0.01275,8.648201,6.066763,14,3.920752,3.670209,5.781021
0.01275,1.482555,2.312751,10,7.565803,8.896138,8.516116
0.01275,1.322918,3.356701,12,4.036678,4.038148,6.393601
0.01275,6.344263,5.607027,14,6.00437,4.56228,1.927984
0.01275,0.645304,2.192698,16,2.715649,10.646092,1.438242
0.01275,1.576693,0.792583,16,14.380904,3.079755,5.743639
0.01275,1.614077,0.660094,2,9.787009,1.542903,4.310589
0.01275,0.632942,1.283255,5,2.3723,8.115883,5.298536
0.01275,4.534926,13.150853,13,5.794679,3.151204,2.781616
0.01275,0.359135,1.019011,8,2.310926,5.37901,6.336614
0.01275,2.416223,4.053711,7,3.005922,5.525988,4.058416
0.01275,0.699807,0.588197,12,5.262216,3.293805,7.276991
0.01275,6.655958,2.125093,4,9.837775,3.65911,15.00942
0.01275,1.421525,1.874882,5,3.939159,6.155865,3.927196
0.01275,1.302059,3.222799,3,6.694183,10.252996,5.323193
0.01275,4.30394,4.321775,2,7.64417,5.024589,8.083061
0.01275,1.349047,2.246621,9,5.076339,6.801568,8.694103
0.01275,8.939596,2.773536,5,4.636026,5.617855,5.211598
0.01275,5.552036,2.174609,9,6.345805,3.363712,4.198533
0.01275,1.832348,3.575277,11,3.755947,4.421466,1.933528
0.01275,3.416138,7.131401,14,12.092369,12.494304,8.59893
0.01275,1.859798,3.695383,9,13.162789,10.609057,12.448259
0.01275,4.267145,2.898005,5,4.019333,1.96986,8.601077
0.01275,0.77415,1.839188,15,3.335108,4.490023,3.42286
0.01275,1.554587,1.106783,13,7.241367,4.71249,4.65525
0.01275,2.614772,4.03125,14,4.388607,4.341538,5.855809
0.01275,5.243626,2.467861,4,2.68476,8.398966,5.261283
0.01275,2.39746,0.800815,6,6.932024,6.87837,10.597328
0.01275,0.9502,1.551395,7,5.953568,7.168044,11.080935
0.01275,1.377216,1.30187,7,3.097626,1.80938,2.011909
0.01275,4.440109,1.508133,10,3.726073,4.865132,8.247346
0.01275,2.740992,2.589634,5,15.876258,6.519486,5.570494
0.01275,2.828438,1.659991,11,4.452768,3.749705,9.010216
0.01275,0.667408,3.461634,8,6.31725,4.644558,7.013788
0.01275,0.97375,2.598009,6,18.948304,2.963846,1.656527
0.01275,2.096312,6.971276,10,6.604803,7.141355,0.55265
0.01275,3.717615,3.999614,2,4.7286,1.467478,4.978372
0.01275,0.932021,2.719927,3,6.838169,2.921128,5.206743
0.01275,0.668411,0.55767,2,6.249973,4.032057,0.740281
0.01275,1.254094,4.375079,10,2.261045,10.075045,5.051159
0.01275,2.844069,0.918036,15,6.41957,5.463272,3.156292
0.01275,1.145509,5.719854,16,7.722804,12.950181,8.065944
0.01275,0.569892,2.634579,2,7.454894,2.262687,2.371375
0.01275,0.512315,0.898944,7,3.339779,2.8185,5.138487
0.01275,4.875998,2.646348,8,11.959267,1.292241,11.160905
0.01275,3.390196,3.964957,14,3.241639,5.8957,7.704503
0.01275,4.987546,1.228619,6,4.242688,3.721039,4.859902
0.01275,0.757616,2.317107,10,5.561566,6.335837,2.941323
0.01275,0.249287,1.012475,13,19.543932,6.055916,3.10931
0.01275,2.374309,3.184155,9,3.429431,7.16742,3.42887
0.01275,2.04971,6.793033,3,2.400278,7.989546,5.19688
0.01275,1.219965,5.124365,15,4.373762,8.623433,3.878362
0.01275,4.103962,2.401433,13,3.835147,6.08151,3.250486
0.01275,4.459847,2.004503,4,6.500865,1.656875,5.368
0.01275,3.205723,2.203337,13,2.824296,3.057207,3.888717
0.01275,1.408921,1.787759,11,15.085906,14.086822,4.84576
0.01275,2.380657,1.418231,11,3.076545,3.354425,6.227581
0.01275,1.415777,1.829287,8,2.323911,7.207812,6.073343
0.01275,1.857018,2.29781,6,8.75695,3.68746,4.063435
0.01275,1.264687,4.939198,3,2.111588,5.928481,5.333313
0.01275,1.719038,0.807011,8,3.725259,4.898233,5.101295
0.01275,1.541378,0.181614,4,8.917511,6.704051,6.499623
0.01275,4.972992,5.65387,3,6.639437,4.196311,4.391987
0.01275,1.201379,3.509557,8,9.817913,6.835207,5.461285
0.01275,2.249844,3.426801,10,10.894078,3.128053,7.248768
0.01275,2.065114,1.603469,4,10.58412,4.743925,2.509603
0.01275,7.714611,0.843586,3,4.914955,3.140971,4.160598
0.01275,0.928299,0.722594,2,1.980243,5.061996,3.386757
0.01275,1.802103,4.58349,14,4.878889,10.026318,4.482391
0.01275,2.0013,2.889792,5,13.708642,4.035475,9.174826
0.01275,0.394318,1.606203,8,2.246012,11.189879,2.906765
0.01275,1.083319,0.415738,6,7.965392,6.530894,4.57955
0.01275,0.882918,0.4233,16,6.579969,5.661105,2.612476
0.01275,0.391509,0.854911,11,3.776826,4.638236,2.68811
0.01275,0.459624,0.750029,9,8.227147,10.202242,5.890264
0.01275,9.201859,4.624862,2,5.45988,10.021738,4.033866
0.01275,2.432058,1.821422,7,4.637919,9.406439,9.232758
0.01275,1.389454,1.445729,6,4.004019,7.944585,11.674446
0.01275,3.387587,10.039181,10,4.601019,6.361209,5.699444
0.01275,2.499042,5.204979,10,14.452558,6.600753,3.583664
0.01275,0.152582,0.589446,6,7.648094,3.220117,1.612131
0.01275,1.225718,4.226752,13,5.839024,4.666797,3.093343
0.01275,7.387874,1.631109,10,5.706903,8.370492,9.579536
0.01275,0.753388,3.932067,10,5.569351,3.712779,4.051183
0.01275,1.885976,0.131854,3,6.287387,9.6874,9.399635
0.01275,3.266101,3.364993,3,10.270638,4.173113,4.007607
0.01275,1.434266,0.499417,8,4.259172,1.668777,3.547204
0.01275,3.328599,9.072302,5,1.774281,4.593311,5.411933
0.01275,1.382407,1.844049,3,4.106871,5.510609,6.353029
0.01275,2.02534,3.410291,6,3.502206,8.901858,7.474551
0.01275,5.710583,4.25859,9,7.302829,3.947016,9.744368
0.01275,0.937424,2.200394,13,4.751274,15.362693,2.364809
0.01275,2.992133,5.995344,2,12.05157,9.417587,4.594282
0.01275,2.355135,2.18025,2,4.721653,5.541544,5.965277
0.01275,2.443823,3.938703,14,2.344862,6.846129,2.842637
0.01275,1.469769,2.191478,9,6.506564,10.120708,5.357656
0.01275,2.049625,4.012338,5,9.436575,7.956948,9.16097
0.01275,0.949316,1.118653,6,10.359977,5.926571,9.191751
0.01275,2.785596,1.540604,8,1.372371,3.214063,4.054965
0.01275,0.921125,3.377453,10,6.416852,5.51832,3.693718
0.01275,3.378059,3.145336,2,5.273772,7.61657,5.012297
0.01275,0.611687,0.703999,12,8.1019,11.008045,4.275227
0.01275,0.937589,1.647004,4,10.926706,13.203659,4.958703
0.01275,0.868967,2.162783,2,8.394042,5.681819,10.251723
0.01275,2.386628,1.772552,14,6.887862,3.127973,1.784181
0.01275,3.723115,0.75618,13,5.71897,1.922689,7.651583
0.01275,0.486846,0.896477,8,6.57788,6.701872,10.913388
0.01275,1.059928,0.475428,13,10.766638,4.578328,2.048296
0.01275,3.643173,1.749469,16,5.812902,5.209493,8.884366
0.01275,3.682589,4.857564,14,6.442443,7.534657,3.168797
0.01275,1.572577,2.630566,14,4.285595,11.408111,5.782611
0.01275,1.59355,0.499977,5,5.247773,2.792874,2.350441
0.01275,6.162033,3.322715,16,0.831554,6.037845,5.821971
0.01275,6.431412,3.780457,9,11.242589,7.030868,3.083071
0.01275,0.567834,1.696289,13,3.937166,3.868134,2.785376
0.01275,2.860694,2.133214,14,7.673682,3.998302,2.118173
0.01275,0.90586,1.270965,10,3.475357,5.388461,2.061177
0.01275,0.872321,3.350454,5,8.109486,5.795091,1.759011
0.01275,5.148188,1.342661,3,8.704413,1.926014,5.039666
0.01275,2.282971,1.51831,15,3.780192,2.373168,3.560271
0.01275,9.517068,0.063347,2,2.281107,3.147472,2.188431
0.01275,1.543745,1.305869,9,10.026321,6.123645,16.872617
0.01275,0.341342,3.38961,4,4.147034,2.878191,2.219241
0.01275,0.380434,0.355803,2,4.627602,9.267702,4.929228
0.01275,1.609518,4.857415,8,5.831287,1.353495,2.132276
0.01275,0.607514,0.933429,14,6.306021,0.874525,4.712801
0.01275,1.229393,1.413247,5,8.835479,6.523405,2.265168
0.01275,1.764272,4.606061,11,11.868198,8.365595,4.499507
0.01275,0.894667,0.234829,5,3.699902,2.769279,2.116326
0.01275,1.009203,4.005081,14,4.567989,7.449022,4.837414
0.01275,3.190617,0.333154,3,3.23043,7.993437,4.422052
0.01275,7.674218,4.509213,13,3.998092,3.461178,4.648863
0.01275,2.915012,2.284381,13,4.092884,2.429305,3.461876
0.01275,2.204982,4.807794,13,3.541147,5.332977,6.874727
0.01275,3.031001,2.215214,10,8.090727,9.847516,11.884553
0.01275,0.617363,0.911126,9,1.713544,2.753252,5.511514
0.01275,2.177105,11.261526,9,5.658617,11.488327,4.312911
0.01275,5.305179,1.346374,8,13.680115,8.055232,0.525157
0.01275,0.603169,0.664337,16,3.724771,12.232668,2.81571
0.01275,1.50658,2.859611,5,0.863276,8.525591,6.853975
0.01275,3.554547,4.452117,11,7.592845,8.400528,5.621841
0.01275,0.937226,2.31916,13,9.914512,8.153994,5.97878
0.01275,3.353965,5.638903,2,6.185129,8.308535,2.133785
0.01275,3.380963,2.118263,10,14.568313,4.563644,10.615436
0.01275,2.870893,4.493264,13,4.825949,16.543856,8.139269
0.01275,2.570156,2.368925,11,8.619413,3.08738,7.262329
0.01275,5.720377,3.508952,3,6.312676,16.454955,8.223138
0.01275,0.500543,2.458009,8,5.900052,5.080831,8.128045
0.01275,3.118422,1.249805,13,7.249201,9.675123,9.622902
0.01275,1.30664,8.54842,11,11.145894,6.407088,4.332356
0.01275,1.077206,2.792284,10,2.757706,6.100523,3.19618
0.01275,1.362674,0.549246,12,7.551193,2.263242,7.224484
0.01275,0.984259,0.228621,6,9.780834,8.987889,2.762077
0.01275,10.29389,1.799118,3,3.89924,6.953849,4.848609
0.01275,5.757267,8.814944,4,25.838461,1.435185,6.8663
0.01275,0.305156,1.01622,7,2.159371,1.354703,6.009611
0.01275,1.366471,0.243578,3,13.804636,3.36982,1.436526
0.01275,3.763355,6.863122,8,5.078576,2.186139,4.365323
0.01275,3.504302,2.987689,3,2.671079,3.382032,7.113992
0.01275,1.837938,3.122854,13,2.890989,6.03125,5.070681
0.01275,7.968427,3.959892,15,7.033503,9.83495,7.219099
0.01275,1.556767,1.42626,5,7.470439,12.162136,5.150782
0.01275,1.052715,3.534499,12,3.025767,6.067485,6.012127
0.01275,1.728564,1.193112,10,2.632934,8.068517,12.020556
0.01275,1.005661,0.063446,4,4.346405,10.034239,2.969229
0.01275,3.763464,5.677711,12,6.535941,10.580859,5.703486
0.01275,2.38448,5.524321,2,3.02734,7.596025,2.300835
0.01275,1.308392,7.222938,2,2.565464,3.936448,6.898951
0.01275,1.783851,2.702235,8,8.547602,3.917066,9.937464
0.01275,7.657822,1.087012,6,3.691659,4.197513,12.127227
0.01275,2.960181,2.782295,3,10.026271,4.270131,12.777641
0.01275,2.775162,4.677399,14,9.79264,5.225543,3.591057
0.01275,1.517994,0.636651,8,2.022954,2.331468,4.521632
0.01275,1.841681,1.168681,2,4.747449,7.378134,5.804648
0.01275,5.290965,7.81945,2,3.893756,3.460201,6.422087
0.01275,6.331014,1.482937,5,4.840137,4.508507,4.072894
0.01275,3.122509,7.153012,5,8.869762,5.040589,1.772755
0.01275,4.216262,2.806171,8,7.152325,8.571818,7.401709
0.01275,6.896467,1.289279,6,3.656897,1.301137,2.137061
0.01275,4.83337,1.208373,4,10.501084,3.658923,3.162354
0.01275,6.637954,2.522024,12,5.338516,7.247132,14.18003
0.01275,1.299497,2.705336,10,2.510048,5.781358,6.142264
0.01275,2.872585,0.485697,14,6.794359,3.256365,11.459173
0.01275,9.836932,10.02494,10,7.322939,2.894278,3.915513
0.01275,11.675175,6.566602,5,4.210632,5.066426,10.029606
0.01275,0.446013,2.589698,5,1.050644,9.903228,3.612734
0.01275,5.482802,8.696705,6,8.881314,3.435602,5.862839
0.01275,2.556779,1.994566,12,2.947314,4.114727,4.172863
0.01275,4.522659,3.7391,6,10.009497,8.56881,4.507921
0.01275,1.743957,3.38063,8,6.337888,5.856509,10.495439
0.01275,3.111482,2.268191,11,4.913122,3.505044,2.960931
0.01275,2.254277,0.57627,13,7.417111,2.078238,3.603962
0.01275,9.081784,6.356362,4,10.256413,6.529837,7.336853
0.01275,2.168303,2.073224,14,7.965907,7.185838,9.438298
0.01275,2.046233,0.356615,15,10.145263,6.720887,1.435413
0.01275,1.565106,3.438948,4,9.917267,6.716985,5.758845
0.01275,2.188463,2.698614,6,5.923,8.800737,8.807248
0.01275,0.432252,5.852039,9,13.957145,4.691669,4.207091
0.01275,3.158566,2.310913,9,12.496088,1.241984,4.912316
0.01275,3.475259,2.252032,4,1.518491,4.812884,4.584589
0.01275,1.266832,1.411993,6,3.691857,8.552404,5.032892
0.01275,8.449134,0.445939,4,2.360244,3.41983,7.132281
0.01275,0.609921,1.523868,15,2.583923,6.440211,4.679
0.01275,1.062616,0.635812,13,11.459051,5.67007,7.795517
0.01275,1.463848,1.827998,10,12.94687,6.588267,5.544204
0.01275,1.09845,5.520486,10,11.205007,4.978855,5.246493
0.01275,1.017068,5.064356,8,7.006454,5.666227,5.319862
0.01275,0.935091,0.443569,7,11.805423,3.027072,1.391303
0.01275,0.931257,1.503501,13,4.145822,8.404062,3.509575
0.01275,2.434441,0.521249,10,7.907682,4.053446,11.182286
0.01275,0.689474,3.625544,2,10.010544,5.964491,7.649116
0.01275,1.59266,1.873027,7,4.689175,4.76884,8.608083
0.01275,1.07645,0.435068,7,9.901444,5.974914,2.29144
0.01275,2.553117,1.546811,15,12.023975,15.57417,6.249832
0.01275,1.302677,1.238022,7,3.596276,4.731798,5.170671
0.01275,3.076479,1.429749,9,6.623992,4.453118,2.550301
0.01275,2.726966,1.588898,14,4.448505,10.080103,9.068977
0.01275,0.726242,8.120268,3,12.52627,3.371661,6.591807
0.01275,2.30872,3.193579,12,8.40776,6.978362,5.23478
0.01275,2.192623,6.370694,11,5.615571,6.241228,4.717309
0.01275,3.263163,6.835404,12,5.972855,6.539083,3.291457
0.01275,5.516739,2.397259,10,4.873268,2.366539,8.782822
0.01275,0.745611,1.425803,8,1.85454,12.986733,15.420423
0.01275,3.551538,1.948983,16,9.795353,7.359697,3.854896
0.01275,3.036705,3.784893,6,9.346877,2.631628,6.260891
0.01275,2.745794,3.512051,12,3.071294,3.537103,5.738473
0.01275,3.081687,2.102274,9,6.0684,4.597276,9.211715
0.01275,3.837497,1.057849,15,2.635916,2.312416,11.766152
0.01275,2.138886,0.70379,2,2.914089,10.858142,3.522635
0.01275,10.502828,4.214792,16,10.877148,5.004873,15.497964
0.01275,0.988191,1.854174,9,13.048867,6.348452,5.740772
0.01275,2.717039,1.722522,3,3.563593,7.8183,7.254473
0.01275,1.666196,0.632613,12,5.049331,2.152851,6.858187
0.01275,3.269528,5.050364,12,3.250339,1.897923,1.488201
0.01275,3.917699,15.30591,4,2.826412,4.725384,4.857156
0.01275,1.225737,1.402306,6,7.604759,12.994579,5.482203
0.01275,2.438915,0.97016,16,5.727179,7.708464,5.817963
0.01275,1.259488,3.325029,12,2.86018,8.570038,4.027787
0.01275,0.552952,0.388316,16,3.915305,8.005588,4.81486
0.01275,3.860312,5.239867,6,1.232757,4.346374,6.18305
0.01275,4.798255,1.719957,16,9.118476,6.448104,7.905953
0.01275,1.532597,4.651991,14,6.974615,6.259269,6.789709
0.01275,3.13941,4.906445,12,6.988208,6.105733,6.839377
0.01275,3.209861,6.376578,16,6.670967,1.700986,1.805671
0.01275,2.552541,6.10103,2,2.128735,2.555149,15.427383
0.01275,1.621671,4.368095,11,6.440528,6.122928,9.145
0.01275,0.954163,1.10745,5,3.165389,7.755085,3.893528
0.01275,6.738621,2.87934,15,7.164349,7.836753,9.480952
0.01275,1.047799,0.270188,3,2.109383,7.119746,1.916398
0.01275,1.612895,0.849922,16,8.692254,8.171494,4.031432
0.01275,1.413824,1.150615,8,3.838603,3.574129,3.942066
0.01275,3.24495,2.119988,9,6.440206,2.040319,7.554409
0.01275,8.698581,2.075889,15,3.938163,1.992707,6.396234
0.01275,0.800905,1.567725,4,12.459819,0.793775,7.689897
0.01275,5.868435,1.500856,10,4.608451,5.819886,6.670165
0.01275,8.545467,1.619552,4,5.238746,5.646615,6.177076
0.01275,6.243506,3.123177,2,8.378089,7.440509,10.934736
0.01275,1.275865,0.989683,16,6.666546,10.488758,9.550437
0.01275,2.656739,2.021603,2,8.401336,2.555633,2.433183
0.01275,3.700829,3.04781,8,2.840357,6.695193,8.753657
0.01275,2.537993,9.633105,6,6.880392,6.525342,3.273076
0.01275,0.835441,2.326047,7,10.425867,4.650759,4.344905
0.01275,1.125788,0.309918,5,3.462458,5.110243,8.740141
0.01275,2.015118,1.396175,3,1.412938,4.51662,12.077973
0.01275,0.812857,3.42868,8,3.613681,12.862163,1.772029
0.01275,1.263913,2.46722,3,1.850367,2.944619,1.893993
0.01275,4.771353,1.101982,15,6.802969,5.198783,6.041576
0.01275,3.464614,6.162685,11,9.766658,9.396986,6.326577
0.01275,1.338396,5.812701,16,6.568065,6.943356,4.203475
0.01275,0.324854,1.265027,16,8.567501,3.016184,5.21472
0.01275,0.601449,3.859901,16,2.185069,4.442706,2.347357
0.01275,1.153798,1.873273,11,3.147208,7.945046,9.13344
0.01275,2.78977,5.106877,16,6.554045,10.370784,5.35354
0.01275,0.963514,1.10468,10,10.037117,9.199654,12.561141
0.01275,4.533256,6.20018,4,6.478632,6.074245,12.267693
0.01275,3.249269,2.28365,9,3.985313,6.181876,7.976289
0.01275,7.391484,1.848342,7,8.167571,6.774449,5.678013
0.01275,3.188109,0.745606,4,1.286856,1.4571,4.221127
0.01275,1.745126,3.81647,14,2.952277,6.681379,4.514198
0.01275,1.392916,3.703295,6,7.566409,11.878396,4.203172
0.01275,1.26392,1.324824,14,3.991368,12.622576,6.907222
0.01275,2.44452,0.981777,15,1.290194,5.995701,8.511389
0.01275,0.59506,1.117556,14,4.642605,2.183327,10.460764
0.01275,4.231998,6.000845,2,10.686412,12.635404,4.170865
0.01275,5.105792,7.06918,5,5.874658,1.740431,2.387364
0.01275,0.39368,1.38708,8,1.934352,4.975372,9.415304
0.01275,1.484989,3.325946,7,3.846094,8.669251,9.956024
0.01275,0.494233,0.615636,4,4.075871,4.982209,6.891041
0.01275,4.947224,4.175667,10,3.576969,12.295524,12.537791
0.01275,2.252734,1.370574,9,7.137351,2.492334,11.954099
0.01275,3.937772,3.427815,4,3.589318,3.858518,6.587535
0.01275,3.163464,2.361638,2,15.374071,11.590469,7.327391
0.01275,1.666205,5.644384,6,13.864848,4.323565,2.304039
0.01275,0.81206,1.342096,10,5.258949,2.013208,12.275244
0.01275,4.797304,1.018599,16,13.790264,3.2506,5.137836
0.01275,3.109554,3.508646,11,4.186922,3.701616,3.08732
0.01275,6.971182,2.657774,4,2.107561,6.166964,2.923171
0.01275,0.585101,2.528486,11,7.477183,7.140719,3.46512
0.01275,0.400046,2.384914,14,25.039268,2.290092,4.990757
0.01275,3.868287,2.999697,14,3.298959,6.691622,5.972813
0.01275,4.539392,0.678256,3,3.933331,1.558736,4.44623
0.01275,0.886861,0.491908,13,4.64468,9.773206,2.823917
0.01275,0.892071,0.446386,10,2.621759,6.16872,6.57149
0.01275,2.047721,5.310919,6,6.52981,5.976508,3.459602
0.01275,3.061743,1.252558,8,5.646151,4.150554,5.269509
0.01275,2.477432,1.159632,9,6.787918,5.867071,0.868144
0.01275,0.694215,6.47224,4,1.884967,6.642925,2.367072
0.01275,0.512119,2.442789,2,7.186778,5.56821,5.172449
0.01275,4.929158,2.29477,2,4.559768,4.378426,2.965245
0.01275,1.821699,0.237423,2,5.743101,4.467019,1.971277
0.01275,3.208751,5.570666,7,4.246333,4.718985,7.827156
0.01275,4.566123,1.531288,15,4.275796,1.484383,3.478451
0.01275,2.263789,2.375168,6,4.434956,6.971354,3.586001
0.01275,1.170385,0.918752,15,3.781455,8.414537,10.718753
0.01275,6.546725,4.300195,10,15.074543,7.644189,7.928146
0.01275,1.02161,0.415988,2,13.070226,2.586615,8.56461
0.01275,1.745403,1.550921,11,5.652567,9.151786,0.821938
0.01275,2.215016,3.90421,4,10.600772,3.877501,2.125336
0.01275,1.341713,1.098402,16,1.520544,9.0029,5.249137
0.01275,4.568545,0.643387,3,4.826454,3.339993,3.866557
0.01275,1.097554,2.959421,7,6.591146,6.735413,3.093545
0.01275,3.569208,1.947116,3,6.738708,4.811703,4.011304
0.01275,1.460644,5.266328,2,8.3054,7.110273,3.559076
0.01275,4.214401,2.169732,16,11.613409,5.973676,10.91239
0.01275,1.059772,6.624555,10,5.609178,7.289174,2.0334
0.01275,1.193236,1.78266,12,5.318291,4.765651,2.288384
0.01275,4.640253,1.065241,13,10.581635,5.772094,7.097535
0.01275,5.636999,1.725868,15,10.253272,7.033279,6.387693
0.01275,1.418444,2.786253,7,6.778139,3.110602,2.089488
0.01275,2.96289,0.584205,11,10.882981,4.07003,2.801123
0.01275,4.040313,2.104065,13,9.128926,10.739108,7.836972
0.01275,3.161894,8.904559,12,6.165408,10.401307,5.458655
0.01275,5.647362,3.194985,6,4.833852,2.457048,1.823198
0.01275,1.199252,3.075169,2,4.406427,8.547271,5.309694
0.01275,3.679102,3.276241,7,3.154487,5.959974,6.818147
0.01275,1.150843,2.622222,2,10.38669,3.487897,7.594823
0.01275,1.49374,1.072938,5,3.98189,9.95395,1.968904
0.01275,0.719696,3.955156,11,7.816286,8.555595,2.70057
0.01275,3.569487,2.28075,13,11.073392,6.813484,6.472337
0.01275,0.857654,1.001216,15,3.756513,4.140556,3.919082
0.01275,2.276713,1.836214,2,8.146993,3.433652,2.878024
0.01275,1.472796,4.4391,12,13.399822,4.01438,3.263068
0.01275,2.86722,3.592068,2,6.38877,10.431859,2.755501
0.01275,3.01334,4.082254,9,5.28635,6.151956,5.835505
0.01275,7.129461,19.128768,10,7.975154,6.796761,3.691057
0.01275,1.95405,14.605839,10,9.511662,5.768276,1.279136
0.01275,1.667723,5.52834,9,5.083273,7.302549,4.776118
0.01275,0.121978,4.347847,2,3.085019,7.140576,3.114832
0.01275,1.029242,3.697866,2,5.077042,8.831767,4.726486
0.01275,3.66581,0.453595,14,3.900216,2.775446,14.90515
0.01275,1.285389,0.45157,4,7.953413,4.880088,7.94227
0.01275,9.336722,4.015241,9,10.223593,6.647888,4.493825
0.01275,3.872255,1.493458,14,8.747347,7.628058,11.470988
0.01275,3.837978,4.588337,9,13.040447,5.626976,7.405699
0.01275,0.832108,4.495139,13,5.121593,1.517517,2.669676
0.01275,2.323266,0.904129,2,3.411582,3.620482,4.538996
0.01275,5.841618,1.967759,5,8.814597,11.911983,1.010074
0.01275,7.006531,2.384379,4,4.49011,3.851493,3.953695
0.01275,1.616839,0.211112,3,5.228983,15.122764,3.501551
0.01275,0.524058,1.312913,4,6.356211,5.521439,5.635315
0.01275,1.05146,1.636709,11,2.733157,6.078341,9.453125
0.01275,0.679346,0.97118,14,5.546731,14.62475,8.66024
0.01275,1.570265,1.211922,3,10.210169,9.526523,5.775571
0.01275,4.231583,3.526717,4,1.634162,8.831037,5.866071
0.01275,0.605009,4.262401,4,7.160627,6.619594,5.854945
0.01275,2.624847,11.696133,2,7.814809,3.97693,7.855954
0.01275,3.680451,5.588391,14,6.735493,4.272109,6.409177
0.01275,1.476674,1.839551,14,25.258435,4.993796,11.550223
0.01275,2.214855,2.691708,8,3.143734,5.432147,3.98766
0.01275,5.108614,2.435281,3,6.774209,5.49934,1.311266
0.01275,1.484727,7.93588,8,2.897066,7.680437,4.47018
0.01275,3.961082,1.875953,6,7.714518,1.942672,4.716843
